date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:45:58	52509/52509	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:25%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/app/userlist.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/app/userlist.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:45:59	57372/57372	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:40%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/mailbox/mailbox.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/mailbox/mailbox.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:45:59	46535/46535	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:40%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/mailbox/compose.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/mailbox/compose.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:45:59	50502/50502	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:39%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/mailbox/read-mail.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/mailbox/read-mail.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:00	53204/53204	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:52%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/badges.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/badges.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:00	45652/45652	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:52%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/border-utilities.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/border-utilities.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:01	75460/75460	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:52%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/buttons.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/buttons.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:01	52399/52399	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:52%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/bootstrap-switch.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/bootstrap-switch.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:01	49131/49131	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:53%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/cards.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/cards.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:02	51091/51091	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:54%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/color-utilities.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/color-utilities.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:02	43735/43735	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:54%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/date-paginator.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/date-paginator.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:03	51005/51005	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:54%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/dropdown.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/dropdown.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:03	58780/58780	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:54%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/dropdown-grid.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/dropdown-grid.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:04	59106/59106	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:54%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/general.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/general.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:05	57135/57135	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:55%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/media-advanced.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/media-advanced.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:06	58015/58015	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:55%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/modals.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/modals.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:07	47041/47041	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:55%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/nestable.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/nestable.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:07	578321/578321	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:55%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/icons.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/icons.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:07	52745/52745	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:55%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/notification.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/notification.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:08	45214/45214	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:55%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/portlet-draggable.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/portlet-draggable.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:08	50483/50483	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:55%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/ribbons.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/ribbons.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:08	53266/53266	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:56%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/sliders.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/sliders.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:09	45859/45859	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:57%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/sweatalert.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/sweatalert.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:09	63932/63932	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:57%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/tab.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/tab.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:10	46352/46352	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:57%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/timeline.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/timeline.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:10	51323/51323	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:57%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/timeline-horizontal.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/UI/timeline-horizontal.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:10	55603/55603	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:59%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/widgets/blog.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/widgets/blog.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:11	55700/55700	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:58%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/widgets/chart.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/widgets/chart.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:11	57963/57963	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:58%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/widgets/list.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/widgets/list.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:12	71427/71427	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:58%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/widgets/statistic.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/widgets/statistic.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:13	90394/90394	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:58%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/widgets/social.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/widgets/social.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:13	58814/58814	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:58%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/widgets/tiles.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/widgets/tiles.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:14	55968/55968	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:59%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/widgets/weather.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/widgets/weather.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:14	64132/64132	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:11:00%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/widgets/widgets.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/widgets/widgets.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:15	42936/42936	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:38%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/layout/boxed.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/layout/boxed.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:15	42926/42926	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:39%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/layout/fixed.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/layout/fixed.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:15	42599/42599	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:38%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/layout/collapsed-sidebar.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/layout/collapsed-sidebar.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
