고객번호,성별,연령대,투자성향,자산구간,주거래상품군,라이프스타일,서비스등급,총투자기간,주거래업종구분
6e40dd47e25c4ee739119428307cd7a4078acb25204c051ddf3fc7cca405d1ce,2,8,99,1,2,6,9,1,6
aeca7d6b8cf898eba8bc98daae8d6b8fc8c5fb6988b4ae91335a7870da6468bb,1,5,99,2,2,7,5,2,9
838126ed97556b6f959510569a3d77e8a28653a194028317fd74b092097a6a40,1,7,4,4,2,5,4,2,13
1725ffdf4f08ee6ca5021ca0bb18bd7239a37e039ddccd5184b40ec29e140285,1,2,3,3,9,2,5,3,9
80ee32f05e5c64814aea012fda095c3125171d04a6ae2a68b1918ae9bbed0759,1,2,99,2,2,2,5,3,16
0658dbaea7d998d125aeb7819584840ae485e57cb2224cea0c616a587318adc1,2,3,3,4,2,4,4,3,10
166b362a47421400b8ceb9754cd86e716c41a5f7d0cf21ad99829f3cd5519260,2,3,3,1,2,4,5,3,10
ac3c0553158e907d869bf02eaf6181d3003e50528f8b28982f0a3703679fb5f9,2,5,99,2,2,5,5,2,10
b4886db699728278353dd92ec6699d8a1791687224e81d0e921d019a99297855,2,5,99,2,2,5,5,1,9
0516141a443e2c3140017b32323fb0e298428d06a81832a3861322ebbf356cec,2,6,4,6,2,8,2,3,14
d46e6d7d340ea850e819acb6921df3dc8fdf5c8cee1ebc7dd4a48cb6dfc846c6,1,2,2,1,2,2,9,2,13
eee1e0ce7915b07c8df6e9ba9b2bcf0e8779c34679a6e3b4327eb059235473da,1,1,1,1,2,2,9,1,13
c01b14298ec2e41a96be25f7e0a35a32376caa76777d91cab3753bd2de5f2d9e,1,4,99,2,2,3,9,3,6
658939f35183411f9ff456458febc77ed1bdcee31f2604481cf9682228a48ca7,1,4,2,2,2,3,5,2,2
188cf716619d6fe808befd22519d52d3b2f9c9ca95ef4e47d56caa066b3c54f9,2,8,99,1,2,6,9,1,9
4869be2445e2f52420d0b5ce6569fe29627724dcb9c8aa62af15839bc88bdabc,1,2,99,2,2,2,5,3,16
6e539775a64870fbe5a3b9c464cbf37e9bd5d0197fb71082d6a73d4612055c7e,2,2,2,3,2,2,5,3,10
cf5734c8f21f7065a4859837f7ce0501cb6447288f49247caf7167394a280e20,2,2,1,1,2,2,9,1,8
7635e742524e7bdb6de0b2eacd220876a6eaca90a9f0e266486faf263fef25af,1,3,5,3,2,3,5,3,7
edc64a1d9c3e8250b178bed24764480c0051c6cc36734275c2bca0f15f8c3eaa,1,1,1,5,3,2,3,3,9
a0be675eb06d990576aa580488d2727d8fed5f555d12474063d1b4677f1f41f7,1,2,3,1,2,2,9,3,9
58f1441e5c237ae23c1f3c1c21378cb2cfe0b4d600c5fb2cb6d3e4fed024db04,1,2,4,1,2,2,5,2,9
33af5c51ae63b42fe1f7f5bd19d5fe7c5b7c6beb2ee494dfc8ccadaca1a7a3c1,1,7,3,1,2,5,9,3,16
8b5e1b914787008e76b2c785027fff24b0280b45de64da926c8dfacc133e6f98,1,5,3,3,2,5,4,3,9
282ab4af6da51d7931adfb05406580a5ed3b6a576785e85659f09f5107cd3a52,2,1,99,1,2,2,9,1,14
07d706543d3df288af3513d6bb0c4662ef2f0c97d431e92ef91ea497a33030f9,2,7,1,1,2,5,9,2,16
34eb00b9ec323f7c64574928dbe7ab236b6613f8bc267b7ea54b92337f4a6d3d,1,2,1,1,2,2,9,2,10
91c1b32dcc6f343730c2afc801e564dc149c5df7f19b68139f20c2a55389eacf,1,1,1,1,2,2,9,2,5
bb3a7409bb8ec610f56ba3c4ff3a602a2d1ce001c6f7133f1802000864b759a0,2,4,99,3,2,4,4,3,14
403d57f6929852d0574c585a76a0d21cd7d0be6cfbe94b99e9cf79d494e7cb1c,1,7,4,5,2,5,3,3,16
44cb59be95d21de49def07a800986ece9c5c48da5e4ba6e825e492bda6b48aec,2,9,99,2,2,9,5,2,5
dd3a643ea7cb68b8ba5dcc18d635e41ca89dc0a44118cfbf0e65f70bdd7b8b71,2,4,4,4,2,4,4,3,9
a8af7804c131d615661dbd5cd3408790290674278cfd967eb6388765cc3a7dc6,1,3,99,1,2,3,5,2,2
b19667545bda546994b9d4cfcb8d1cff056341e208fdbb3c0c537ae0cce39ed8,1,4,3,4,2,3,4,3,5
d55e0d672a1fc5333cc4b868bccaabf35c497bcac60e60722aa0cc516f1ed5c9,1,3,3,5,2,3,3,2,14
b98215284e5cd055655eb44aa92439998de9720b8058413443461d83b3b7edae,1,2,3,2,2,2,9,1,10
7c24d59ba2e9601c0001eb1a7165466663aa5bbca02a8238150d9e4e3a115a7b,1,2,2,5,2,2,3,3,10
581c62151c570ce45872eb7a2490bca1597eaed3b05f258eff9d929650c7544d,2,1,99,2,2,2,5,2,13
3f913a4885962c4086f1d987a848f78d473e58f9f82436f64124d2e6057aeaa4,2,2,99,3,2,2,5,3,16
2c1274374f53baf1b88972612b5abb294774314cf12bff59a03d1c0e1ee5b88f,2,2,2,2,2,2,9,3,12
9301ffc525d84095cd9fd3756146cb0b2dbd1c81a6b7a0c06e8b83a9e69745c6,2,9,4,4,3,9,4,3,9
72c8002ef89ab3cbc966e0c52df756c2dfd32b3a26317abc35106d1763266ca0,2,7,99,1,2,8,9,3,16
c9bba6655603e16c90946e135369780f3607b46e6b937fb718374a5eb39c943f,1,7,4,5,2,7,3,3,10
e786d861d8f9c2292e0772b3d86f3976a8e073efded061e029dc5edb892b4c4e,1,5,99,1,2,5,9,1,9
d5e4a6d7cbdacfd00631be5ebe50cdfff5d9a20da86a53245dc1f336fe377bcf,1,1,2,1,2,2,9,2,6
9e4edbe4bea6bc2113141b7cb5a23f858f8505069fb60b2c723c84fb80e69a85,2,2,99,1,2,2,9,2,13
120aeb730cfb49d89b258fac5c22b2ef9d37fc3685b5e41cd3f58ca6e3fb90d2,1,2,4,2,2,2,5,2,16
a6f29b12424b282f3573cff717efba8084bf3394947a41970044e56bb5827bef,1,5,4,3,2,5,5,3,5
bb1af638a68a8820fb4c7fb7af273eb91432fd164046069c1dd3b08ffed2c59f,1,4,2,3,2,3,4,2,7
fe4267956c1a82b7672c046ed5016bac3290d276fa8119413f671a6130d1d098,2,8,99,5,2,6,3,3,5
447d998396fdbec292f4fdfd1f93102d95aa9e2212ee3cb0ea72187db8617594,2,8,2,6,2,6,2,3,10
53d6c66ecb7aa2708a6b11bc8d081a89ea473a0301eb639191b1a2b0745b1363,2,6,99,3,2,6,4,2,10
3547a32e6676e4d1df23f7aa5ed2e1d841d8d7b5a080c411171e78d3c9e1938e,1,1,1,1,3,2,9,2,9
9321f44b5d21df4d72e191efd8897e86790a2bef725dfe51566f4df7a62f4cb5,1,1,4,1,3,2,9,1,16
4ef63bd50eea683e1064503da94d51c9f101db2ff5477c3f5ad4fc10da739690,2,3,99,1,2,4,9,2,5
4895b112364199a3d5f67711973746792dc8ead090bedf3e266ee8e59c440d90,1,1,2,2,3,2,5,3,16
a28e6bfe7c0201b57990f7eaa8fde28a3ecd57ad71ac07e26d201f76cff6af00,1,3,2,1,2,3,9,2,6
d8af157f50d145b0c09bb76be9761113c7eaff34bd0b09b6178c05909ee0f60e,1,3,5,3,2,3,4,3,14
5ac0311e8b74aca73fc45aae98f324fae1fefe3a4df31320071e4499cfed7eaf,1,3,3,1,2,3,9,3,16
cb398e24c6351cec207c662e921bf3606d212e420ee6fc8159c45a431168551f,1,7,4,2,2,7,5,3,5
c130008600a7ecb9ac06a4ee234ea5b1460e5c12af732cd2adbd1bd334e7d544,1,7,3,5,2,7,3,2,10
387b9f5ab6dc19dca648b9f798d5b2ce981485f3164580809b6a911cc64eac21,2,8,99,1,2,8,9,3,16
069cdb1be514f84e2f38bdd1810af2088a57f4be9876cb93bd31495728f557d2,1,3,99,1,2,3,9,1,9
793200078da0b0a69a78ba19fde5aed43d6e4d719260551b691ec6e4c051a0e2,2,2,1,1,8,2,9,3,6
ee8dd4193281d947575e9901c1738f3162acc3a708b2faf7d4689a3d52ad42fc,2,5,99,4,2,5,4,2,10
6eb4247fad0e89e448d65444735931d2ec788ca27a7f209dbacde849b1dd0f3e,2,4,99,1,2,4,9,2,9
6d8e3aab5845ac93fd7fd61766798d870110a5815f2970e99364354e6843ba7e,1,3,99,1,2,3,9,1,9
9061436e0ee33c2ef88297f8fa5ef9c01a959f47cda56a135c7fe2a7d3b26d4c,2,2,1,2,2,2,5,3,5
bc63f939a03c0aca2a934ddabfe21edbd45dee638587d6471821a2200901e5e5,1,2,99,2,2,2,5,3,9
15d072f39cde55bec6fd7f932c386ae8c5b9c6a5a822e64dcc6b58b5f557981b,2,3,0,2,2,4,5,2,14
c3d9d87f82a2fd380623538e531d0f75f35b6cf9450e5c942b72483a1c0549ab,2,5,4,5,2,6,3,3,9
fb40cdd45f3c73f3db38d51cf4e609d0abf4ad5d68ac5db56626b10bc5778990,1,1,2,2,2,2,5,2,16
61d354c6dcad01980b052594e9c5fb2022e365b4311604af34368bcc2f8cbbb4,1,2,3,1,2,2,9,2,2
2e10f0899c2afbf185d1c04c2384ce7dc6f82fcfac4a6ca3afed2127188f8e12,2,6,99,3,2,5,4,3,8
e6bb2165518e4ac0e5394b366c90ebe7b87c9c77622b6904e7da52a817a6089e,1,8,99,1,2,5,9,2,16
ec5c45fff9c6ba957430c67e155463898b9c5e9233da0f742d93de9344d8af92,2,7,99,6,2,6,3,2,7
6c6d6c6b4b632edeae9308a650219140649392a2bc2bd505895ab6cb72b6e7a2,1,6,99,4,2,5,4,3,6
f85dcb76b180bccd24e4f33a7abef8ad0ff8b71989f0c5d7f34713c7938df992,2,2,1,1,2,2,9,3,16
308fd51b5f27fbed5564d16c143412e373fcd962c5fc76107823db30e1e2d6fe,1,4,99,3,2,3,4,3,16
77d3a6fc6e6aba2b6b5dd051aa22a876bd51878c9697b37191fba2c2d4514a1a,1,1,2,1,2,2,9,2,7
d4d88d33f9a27c97cf103f1436002dbb79c6023624193ed8cc7f1d2330d3a2aa,2,3,99,2,2,4,5,2,6
35438e09cf20c11012aef306b486015a5420e265e076cf95f7f1241023e978ec,2,1,2,1,2,2,9,2,16
e27a70979a98c2b332543149eecbe38357e8010ebcbddf740936574164bbcf34,2,6,99,4,2,6,4,3,10
b83fee7f644aaa3fe551af3ecd18df338fa31d2acfa9b4062c59241e6e50af6b,1,2,2,1,2,2,9,2,9
a53763adddce1dc4d0b56a3f97897ac33c37129c378a8fd041adde724753f9df,1,1,2,1,2,2,9,2,13
8c3fc105268e4fdc9b3c013ed5d1ccf46bc1dca406730717f99fc5d08930363f,1,2,4,2,2,2,5,2,10
15473245e21325fad4f5c99744295094379a0903a5713bed5778b15e98afbda4,2,4,99,2,2,4,5,3,5
7edd075adfa8f728e56db017442608fa6832c278729a46a49d6a4d91ca4b0fb1,1,3,99,3,5,3,4,3,5
0f3e213c21f0600621e9d1e035f8b7b83dc95d8c2c576bca6cc23328534ca5d8,1,3,4,1,2,3,9,1,10
a917bd8d028349934d8587eaae3b1a003221e7617c8d45183b3a274b680802d2,1,8,99,1,2,7,9,2,16
30703f9babb1b2ebb8bf035b45d902aeb10494aad95098e337655933dcaf508d,1,4,0,1,2,3,9,1,9
aee97f0d021e0155839afb708430ce4c3df378601199260370d10d154ffa63e5,2,8,99,4,2,6,4,3,13
84b35e4e2f6168f54e353c58dd61538f61acbcbeef73c45fd043f3feef3e325f,1,1,99,1,2,2,9,1,3
4000409c3c16c418fb280c409fafec78c0842ecd9f0f01725adf32abaa577647,1,8,3,4,2,7,4,3,2
b39e87ef109a4762b87abb39310ffa246c124ff8ac4ec5483f0de9313f8d3882,1,1,99,1,2,2,9,2,16
92fa66ce7223d11965cb7e6cb0e9413b9f695437ef4b7bda04644bd3053518ec,1,3,99,3,2,3,4,3,16
d4a91f390adffd70013d1256b05d9f0b6caa0a689dd6172f6b40d58a3f6bf6cc,1,4,99,3,2,3,4,5,8
3cd4e0fba690e8c7ebbeb2d0cb71a1a1eb54795d2f60369ef3d511073ad98f96,2,2,99,1,2,2,9,2,5
f3d241e25dd4225273b8492d340d986450734fdafa628fa88ece9778e50045ac,1,3,3,2,2,3,9,3,9
4318250459e2d3b58b11f6ac9fd4979f69537b8c2b1355fdac193ba917912d99,2,2,2,1,2,2,9,2,9
5951da76f6e33189c14a308bf34136e1d3b6ce200318c33b29540af07504b73d,2,6,99,4,2,8,4,3,10
9e34ecff2bcd0d3668bb2aeffab60df6ed8fe5969a8980db6e272588682c6592,2,2,99,1,2,2,9,2,12
51d85c563695a88beee2be1f7277e8128d7f73167428c135ecea7860e1bcd93f,1,2,0,1,2,2,9,2,13
41070cda739ad0955f531c3ab3ef926646813c7c4afccd55c735222eee3c4ffe,2,1,2,2,2,2,9,1,10
e42be1263c81e60a57d570046960f87724b146b1d4c7c97cf378df8f68f5762a,2,6,99,1,2,6,5,4,10
8a98c8bb4a2481ef76c3cb37e068990d86c2d768aef049e7a9a96992f2b81f10,1,4,4,2,2,3,9,2,10
df24fcbe14466d871a8441655ea37995cad4d42ad8f1a733547b399898424d7f,2,4,0,1,2,4,9,3,10
c10e7cc607066f741f5b5f0257b8d353996941bb8ccae35b67a16588da3c451f,1,8,4,1,2,5,9,3,16
ff4a43992d2e4b0b81ec30458c602620310a1609e5fa6f7e3cfb2fa8c7bef00f,2,2,1,1,3,2,9,1,16
e02db4496f9b446a1b2351832899be6759c782624914bd6724ad59e6c3890b36,1,7,2,2,2,7,5,2,5
1d6f7e0e3d95453ad9950ac6db8be0659a535809ccf074e7b7d1833d3b84cfa6,1,4,2,1,2,3,9,2,6
e5784d034bbecd95c011dc8f5a1e185447fec5ad62dc34e08c03da452ae69a48,1,2,2,3,2,2,4,3,10
c5690e1eeaad1ec0b451fda8aa4486975aca21696e4d658c4ed0a4612d72b110,1,4,3,5,3,3,3,3,13
92a7d3370aef71b72f88a9bc74b6b81950cf565a993becaf78ee0d351b5a58b7,1,3,4,2,2,3,5,2,12
2ddc0913c0c0772122655b4a1459b600adfa2fa64628d32fa2ba912682052bbd,2,9,3,2,2,9,5,3,2
d5b7245138bb2a2da70862f0cdd537f076b1f976597cff4f105a8036d4db11dc,2,2,99,3,2,2,4,2,10
da2fb052e115d9660bdd7864705efcdb7d6e586f18f5e5f27493cb7181f3ee06,1,5,0,5,2,7,3,6,16
1891106a5ea9bb3c7318156f4fb73be6f67a39a33b86d35c9f8c614c123556b0,1,2,2,2,2,2,9,1,5
5ff59a05ae5338455c10e8d239efc17f9fe58e394fbd9705b5ea63904a0cb163,1,3,3,1,2,3,9,2,16
7f60437ddd2b0160114a75a72f3d3fb4f0abc32275832788ce886e5ca9576dcf,2,3,99,1,2,4,9,1,9
f343ae39b5af5bb46be385f3a5500e67bd0c30a555f53881c6e57d81c95c4709,1,6,3,2,2,5,4,3,13
0a4773f64b3bdc8b3e0b91a81942b455f6ec51f04fcd341605b35caa06298975,2,2,3,2,2,2,5,3,9
eb780424ff037b51c3207b0dddf532b57cb576c53c2ff6f047fdbc1eedcb8022,1,2,2,2,2,2,5,3,14
ccec9ba54e90bf48bf82ce3a9520a1485d46e5cf28d865701c006a194e660e08,2,4,3,1,2,4,9,2,5
8faf8f8607bebd56d2370c730f79d0c70c24799af59e14218f39ccee9d92b230,1,3,99,1,2,3,9,2,16
a4695f71c4f5c4c6fc5ccd9132420367776258b33788d4b4ba50ca6fd15619ce,2,3,4,1,2,4,9,2,16
d3a77f1b259c087e69fd2bba2e48ab6e53df576c2bf2fc615ecca462b2413afb,1,8,99,5,2,5,3,2,9
16a848b0cd75ce68f7b26cde7c29ae280c051533f650523c9e6e69e9837eb07d,2,2,2,2,2,2,5,2,10
7fa31b51d63dfc41572f8b3b59e92e6d62419d419bfbdc905187a0db38f88bbf,2,5,3,2,2,5,5,2,16
aa479ba9e1ac220ec7bcc2308f1105b251e802703076a08dabb54602866575a9,1,7,2,1,2,5,4,2,13
f981743af276729790c97c458a9e5381c7e9c8e7d36f7d54be8fb93f1022b54a,1,1,2,2,2,2,5,2,10
2e5f359971c894c88fa5760cbcbe0014d08b7146ec46da59e5aa9cfa13cd5586,2,4,2,5,2,4,2,3,9
59259c62fab8cfe375ab0ebd1496f2327bedad607408aa4c5fd1eaeffe407344,1,4,2,2,2,3,5,2,16
c9b081cf1dc5e43fcf449e7c1383c2d238efb41df9839bb8ef223d608caefca4,1,7,2,1,2,5,5,2,9
19893bc00a3ca1683e732d96e0427414f0e6229df139ceec7d1528018c7647b5,2,6,99,2,2,8,5,2,12
a2d5d5745bcfd0e0db3bbf118553b2c00d7a8d488d5789b494441cc00b540e3b,2,5,3,4,2,5,3,2,9
14baf8d4fa1645f98f2b3949b1b3e01c6651254326fd6c6cec0ea68b6acde992,1,3,3,2,3,3,9,2,9
0a27595c2b56f47e52121f950360d06d63b299962689694145b7886f2225a5e6,2,9,99,5,2,9,3,2,9
350d67f029ff4661db4957b470613c66ff11f1fcbc4d319b4477ee67f98ff33f,1,6,2,1,2,7,9,2,12
15248595f951f3328ea909aac3277f8d012e3a9eda32f2a65c9e6954d3bd22e5,1,9,99,5,2,9,3,3,16
d90067f82ad572247b0ac615c3c60bf910b91163dbf7b0cee93b46c39ad0513a,1,4,99,2,2,3,5,2,7
43c2b727db4d68993abf720b52220c0e7fceca2a6d455080b05507a8ecb92201,2,8,99,1,2,6,9,2,9
e7aba5885b4653b18180b0dce441fb27cd235db1f35b27b138834f8892ed40a0,2,6,1,4,2,6,4,2,9
ce17ce74f1af5cb08f96fc66f5afb26390453fd6165d754fa327ffb8d4a5c406,1,3,3,2,2,3,9,3,2
c411fe510ee2a3e6b6a5db1628b1aa9dfe513df3127e08265c4f024e3f3a315e,2,9,99,2,2,9,5,2,9
9369eff700be32ff2154cd4685c90a96523d8f6a42f05222d16f200dc4fb4842,2,2,1,1,2,2,9,2,9
a92146a4ba9ae7e6418d6802dc89426c6a57672c72768d3d7b293875c89cfe9d,1,6,99,1,2,7,9,2,16
d0180cc99b1a04abc85c5d7c665e76a13da2c2125011af3a738b831ecefa1929,1,2,3,2,2,2,5,2,13
811728fe573b5f9a682437f117c23d06eb9871c6af61668c3632607fffc6c0f6,2,1,2,1,2,2,9,2,13
b3df5b90feadc5edb8ae503ba8f52d37ac719acdfb847ffe9e14e05d536c3b68,1,4,2,1,2,3,9,2,14
82615075f99ba973e3d62ccc73c56d126693c1b75caea1c84d398a0656c05e75,1,3,3,1,2,3,9,2,13
45fed444a1ea1233d92708f2598701fa506b7184d0e113a971c1010bf5d115db,2,2,99,1,2,2,9,2,2
747675a258d832db71028c8fac650173bbe85618457efa0517dfa52a00e0c102,1,2,2,1,2,2,9,1,13
a8ee183dbe43d36ba64ac38ba5fa94761e212c93f961104e2036818c094151e3,1,2,4,3,3,2,4,2,16
325fc3dc08463d4af89911cb2ccdf4a9d709ffaa26111be4696aad2bcd338e25,2,1,99,1,2,2,5,2,9
d593b8040ddc1146d74997bfa3e71913545716936e9c6ecc3035d3458c0311ac,2,6,2,1,2,5,9,1,6
fe40fa1f472ea8bdd77eb9e60bd208ad0c94a54e38df670d36b22dcdea65a9ea,2,1,99,2,2,2,5,2,9
d1227685ffe26ed1ef1bc44ec87caf0c19b7686a776a1abb5c062c9e63bc05e5,2,2,3,1,2,2,9,1,6
f8103765278c3d581d7e85f04a6cb60e6f9c5512e8575b6905ff5a94eba13dc3,2,3,2,1,2,4,5,2,10
55d14df6fa03f152327a72a5d5a988a8b7f0bdd888adc9c6bc8fe1d833f97f36,2,3,4,2,2,4,9,2,8
303a66c66a1ea5cc6bf67790f2b5d3faedd6a2ec0b7cea1e77fda1e3c86ebd4c,1,4,3,2,2,3,5,2,10
d4f4bf97281140eecf61ed74aba4ac9037bf93003d4de6b93dc3260a694d0156,2,5,4,3,2,5,4,2,9
8bd59389495437de90aeee35811bf9623d64eedf7ba1278362e05bf27f879004,2,2,2,1,2,2,9,1,10
cc9b1c85b2a83892a579673127c5f65859cc5e57702f21f1c040cb9ce6c58572,1,5,4,2,2,5,4,2,8
f817d8834ee8ba3d21a06e3ee51ac30b0c938c5e497d8462e312898e325c7608,1,7,2,3,2,7,5,3,12
f6569c2b411b8ecf1f8546613ddbdc4b9df4c9dddabda461175871995a59675a,2,2,99,3,2,2,4,2,10
dbaf1d0196163be578ccfa69b7d5368250927f31c7e59600aaca6b27fa07f362,1,1,99,1,2,2,9,1,13
d1c3d52c57f2123352b3db5878b1db2283f94f874bbf291030861dafd9fbe7c4,2,7,2,2,2,8,5,2,12
48c548eaca8b926518a42dc5ddbac27684c00c7eebd71bfd6e5220973b95c0af,2,9,4,4,2,9,4,2,9
e79285c4156cf23977ab615a8674f7038bef9c9e3a01366fdab08e33b1fca14d,2,6,2,4,3,5,3,2,10
aa0eedf867d12db463df7d19bd0e5815341a9489be68a14f4366dffdcebcc33b,1,6,4,1,2,5,9,2,5
23c2be8d2f56bb20f7c3988e8a6406b22f8e69cdfa593fa40ded3e6e2f9d6746,2,6,99,5,2,5,3,4,2
cce7ee518e99944a51e1ca914b2b1325d05548647faf6f74ee59c0c43d2111f0,1,3,4,2,2,3,5,2,9
b824b321708b27ef27369278f37de43ed5f243efb52af91adf879c0ffa4f2ce7,1,6,5,2,2,5,4,4,13
ea36fe3265893c757b12eaa85f6b4f519d5198fd43a5a4a44401d79fe5d3ffac,1,3,3,3,2,3,5,2,2
ed8fd84c7940c7584a9e548f2c98dfb34120373d4fd4ca75658daa9036c94cc1,1,2,2,2,2,2,4,2,13
49853b337e299791d93cfbf6b6c517b536cc66104e69e62b3401e8522ef49942,2,3,4,5,2,4,3,2,9
49f2523f6c5365efa4efe697257342737d98924334d0c387a36b65c3c702f817,2,4,2,1,2,4,9,1,16
fb1ddb40ec494dea343ca5fa4a016eb7ee7ef13d599b6effc796872962e300bf,1,5,3,2,2,5,4,2,5
351fb04178ba4199cebe11e430c59b7a99918cdeb8af9907a4a833722711bcb8,1,4,2,1,2,3,9,1,16
7530d13d933fc04baa96291ffde96bedc7542ba3597f73ea50d661805d2aee04,1,1,3,1,3,2,9,2,14
972bff8459f7f93972bf5631b6f42002bce011e967d0742f66059cb37ca6a499,1,3,5,2,3,3,2,2,16
d2521fa5d57cb02f9ff3662cb13a44ab668fcda4a56fcfeeef02dff4749c1787,1,3,4,3,2,3,2,3,10
a8049278cb7d5bfa1f192c1d4fa6aa549ad7d94a6c922a99c4670d36699fb354,2,3,3,3,2,4,4,2,10
b025407d9a04cf900caeab25f63c15188cea387be0f678fd57198fb6efb0ba11,2,7,99,4,2,8,4,1,13
ce814f46bc09460ed1c35400d26a9adc8c4bc5ab75abe388dad1f17f2c76c4b0,1,7,4,1,2,5,9,2,10
bbdf77d402fbb69fab7d38b0fd8ff87f881116eefa79b31e71fbfba4c1d3bff5,2,5,4,2,2,5,5,2,5
24d74384da959c30edf626230ed0ea52419f6a3550d0968fca27e18f9419b4cc,1,4,99,3,2,3,4,2,7
e27a0163a17506babf440cf2528668a66b3999b1829ea4ff94f8317761a640e3,1,5,3,4,2,7,3,3,14
6fc719b87f728d035ef3966790bebf64f871727d9f6e158d58b0a894f30da8a9,1,4,99,2,2,3,9,2,16
075377362939720cb6b4b9cbe694a391da69caf7ae62857e27e9a8c837d7d82e,2,9,2,3,2,9,5,2,9
a2874c729fdcacb493b3f80435287dd739e339ff84c44b11bf8c618a8fbf837c,2,2,99,1,2,2,9,1,14
47c72a4cc707ff16848bb91cfe669283b14470f1050aa40738dad6bcad0e9c22,2,9,3,2,2,9,4,2,9
e7674c4ac7c289c08f281b7739f9f6b07493fcb87f13dbbd6efdd1c73a558905,1,4,2,1,2,3,9,1,10
3795158aa1c136c619de36841a797e01b54e913efdb6363588998f5bb4b7af31,2,1,99,2,2,2,9,2,2
372234d0cc7c64e9d2701010ab316a463cb48091c0748da0a2abf90ded3416db,1,3,2,1,2,3,9,2,9
d73f0bd8db84162019fca5ff51b29e84059d2cfde97a2d93188ba5a718c52bd2,1,4,3,4,2,3,3,2,10
6e05ce47ad98387e891d3ab7479d05008e66c137b9d4890b464a3930e163154c,1,7,3,1,2,5,5,2,10
285a4aece0c7d8b87dd7b269d36893af13958188ab7f43114a3992a49fc2a6ce,1,5,3,2,2,5,5,2,9
dfc6eeb6f4e570dd23218a267e171dc4093af26301d2be18584375f06ee2309c,1,3,99,1,2,3,9,2,5
7a9f34ac53b55703edb564d96f5cbcb1664210a706afe1d644211d436e3828d5,2,8,0,3,2,8,4,2,9
d1a813b0bc54ad8b0c941150931b2c73720b30576cb89a5c2bc16746b2a183a4,1,3,5,2,2,3,9,2,10
f0eaa64647954221e1d8d0f5ff84bed0bf1440be9502d5f1ac5f259a5af00670,1,5,99,2,2,5,5,2,13
98efad284b821fb57e369ac4d84696a74962f8db9180e6151d47ff3020618e26,1,1,99,1,2,2,9,1,9
34f5760b1b92766c51e39e6f1a0a7a342f216247a83ecbdaccb6ac11050ada63,2,6,3,2,2,6,9,2,5
1f93f682a4c294fb4fcfca7db9d76b68c69317bce0f562590766a21bd05225a2,2,5,99,4,2,5,4,5,13
915415289a625de63453bc18eda3600904e8151fa3dda5af810c1d1e28e7eb7a,1,5,3,5,2,7,3,2,13
244f37dd805c116ee33c2b410fe45026d4eb23ecff576af0cc246abb9dfc543c,2,2,1,1,2,2,9,2,7
88ed1021ac770c9f0168956989f4f90a82de12da2512c5c2e893bf4bf937fcc0,2,4,99,5,2,4,3,2,12
da2764d11aeff7aaeb60ad4c12ab1fb399feb4df9286cd4632419402496841d9,1,2,4,2,2,2,5,2,5
1480232a63daa017e2cc54f4380450330e572b3e703cb4334b355e2a586ec314,2,6,2,2,2,5,5,3,9
1c707f7d894a2fac013f6ab80fb5317aa6ea665eac7eccd5904e97abdc3e64b1,1,5,99,2,2,5,5,2,10
8bcc9a1621689939796b7d8c1dea29aa3124479700cb474905570148133890ab,1,5,4,1,2,5,5,2,6
00e42e18f5cfaaaf235eee3af478012eda0455ccf3112c4510faf1dd06271ebf,1,3,3,4,2,3,3,5,12
c65b23e45c52d00a84994f1b75991a24568e0fcca7fbe911c6005b3186c76e73,2,7,4,4,2,8,4,3,16
ff8432b77d427b2e8a3054556db78b7987595acf8bd8f92f1f85352bcf96bba9,1,6,4,4,2,7,4,2,16
0e62a4ba526b49ee51b4914a39e56943ea7be6515a3f868a44646dabf8972117,1,8,1,2,2,5,5,2,10
5dc281aabf5e83e470c371156daf48360315a6c701b34f2dd63df7e037fcf1b7,1,2,2,1,2,2,5,2,15
cddee53561139d8b91754587797a26eee1bc71e4243756b75bf05b3e6910ef42,2,3,3,4,2,4,5,2,10
0a344b282f4b2bb60d0309df6657928d7b49bcce71fa582a33f2827d4a35b65d,1,2,3,1,2,2,9,2,16
d169e0bcb681d425a6e78357593be0ab087bbd820cb8f690968cdc0fc4aee47a,2,2,4,1,2,2,9,2,14
95fa7d7b6d2894d4540eadfba3b01b66781e9d64ce98e36713693c7ddc1a43b0,2,2,99,1,2,2,9,1,9
6165fed3314505d8f01d0d83a8cd28886e14c3c9f5add432409dbc973af3209f,2,3,99,2,2,4,5,1,9
e96c4e8f59130e4f467bdddd7bf7725215ef141a9aa7a7ef1383ba07d5d280a4,2,6,99,1,2,5,9,2,10
c84e591bd80c4dc2781175651ac24c34ec1f526f385ceb974e21193dbcb6293f,1,4,99,1,2,3,9,2,13
137ea2157d950e7489e78823ff2fc0edf023ef88318b4fea8b54755bb74f8194,1,8,99,3,2,7,5,3,9
25096f8d606cf8c07623d73ea46b2e70d6fe6c5234866156abb32023d11355fa,2,3,4,4,2,4,4,2,10
5f84493242b06c1e67decfb5c3a54006d914e07d5d19ad1691028df8abc1b009,1,8,99,6,2,5,5,2,1
e9d44c6639eacad2a03bc4a6923e4027f0f537bea8ba0359eef8a46681103d53,1,4,4,2,2,3,5,2,10
