개봉년도,제목,요약,줄거리,장르,국내외,감독,배우,포스터
2021,리틀 조,꽃이 피고 사람들이 이상해졌다,"싱글맘이자 새로운 식물품종을 만들어내는 연구원 앨리스. 아들을 돌보며 꽃박람회 출품을 야심 차게 준비하고 있던 그녀는 사람들을 행복하게 해주는 식물을 배양해내는 데 성공하고, 아들의 이름을 따라 '리틀 조'라고 이름 붙인다.자신의 연구가 성공했다고 믿는 앨리스는 아직 승인도 나지 않은 식물 리틀 조를 아들 조에게 선물한다. 혼자 보내는 시간이 많던 조는 화분에 말도 걸고 물도 주며 리틀 조를 극진히 돌본다. 그러나 마침내, 리틀 조가 꽃을 피우기 시작하자 조는 전과 다른 말과 행동을 보이며 점점 낯선 존재가 되어가기 시작하는데…아름다움에 현혹되지 마라","드라마, 공포, 미스터리",0.0,예시카 하우스너,"에밀리 비샴, 벤 위쇼, 키트 코너",https://movie-phinf.pstatic.net/20210325_132/16166613479694u39i_JPEG/movie_image.jpg?type=m203_290_2
2021,리틀드래곤 코코넛2: 정글대탐험,"전설의 자이언트 드래곤과 워터 드래곤이 살고 있는
모험과 신비 가득한 몬스터 정글로 다 함께 출발~!","날마다 눈을 뜨면 특별한 모험과 마법이 기다리고 있는 신비의 섬 드래곤 아일랜드.이곳에 사는 개구쟁이 리틀드래곤 코코넛은 친구 오스카, 마틸다와 함께난생 처음 가는 방학 캠프 여행에 들떠있다. 하지만 목적지에 다다르기도 전에 그만암초에 걸려 배가 침몰하게 되면서 워터 드래곤들이 사는 정글 속으로 떨어지고 만다.정글에는 무엇이든 닥치는 대로 집어삼키는 몬스터 식물과 자이언트 드래곤이 살고 있는데…코코넛과 친구들의 짜릿하고 스릴 넘치는 정글 어드벤처가 펼쳐진다!","애니메이션, 모험",0.0,앤소니 파워,"손선영, 원에스더, 김한나",https://movie-phinf.pstatic.net/20210216_168/16134540196008ua2B_JPEG/movie_image.jpg?type=m203_290_2
2021,링: 더 라스트 챕터,"반복되는 죽음, 끝나지 않은 소설 
“이 페이지를 열겠습니까?”","심리학 전공의 대학생 ‘샤누’는 다급하게 걸려온 사촌 ‘탕징’과의통화가 끊기자 그녀를 찾아가지만, 이미 싸늘한 시체로 발견된다.‘샤누’는 의문의 죽음을 밝히기 위해 초자연 현상을 연구하는 ‘마밍’을 찾아가고,두 사람은 ‘탕징’이 죽기 전 써내려 간 인터넷 소설의 내용과동일한 방법의 살인사건이 연달아 발생하고 있다는 사실을 알게 된다.죽은 ‘탕징’을 대신한 누군가에 의해 계속 업데이트 되는 소설.절대 벗어날 수 없는 숨막히는 저주가 시작되는데..","미스터리, 공포",0.0,츠루타 노리오,부맹백,https://movie-phinf.pstatic.net/20210422_100/16190577590459E2i4_JPEG/movie_image.jpg?type=m203_290_2
2021,마리오네트,"끔찍한 교통사고, 거대한 홍수…
소년이 그리면 현실이 된다!","아동 심리치료사 메리언은매니라는 특별한 9살 소년을 돌보게 된다.항상 말없이 그림만 그리던 매니는계속된 메리언의 관심에자신이 미래를 통제할 수 있다고 말한다.매니를 믿지 않았던 메리언 앞에매니가 그린 그림들이 하나 둘 현실이 되자,그녀는 모두가 감춘 소년의 비밀을 파헤치기 시작하는데…","미스터리, 스릴러",0.0,엘버트 반 스트리엔,"테크라 레우텐, 피터 뮬란, 엘리야 울프",https://movie-phinf.pstatic.net/20210208_76/1612753603398OGM0m_JPEG/movie_image.jpg?type=m203_290_2
2021,마크맨,"그가 가진 것은 트럭 한 대와 총 한 자루! 
한 소년을 지키기 위한 목숨 건 추격전이 시작된다!","최고의 사격수였다가 은퇴한 군인 ‘짐’(리암 니슨)은애리조나 국경 지역을 지키며 조용한 말년을 보내고 있다.어느 날, 우연히 멕시코 마약 카르텔에 쫓기는 모자를 구해주지만무자비한 놈들의 공격에 소년의 어머니가 숨을 거둔다.소년을 시카고에 있는 친척에게 데려가 달라는그녀의 마지막 부탁을 외면할 수 없었던 ‘짐’은 길을 나서고마약 카르텔의 표적이 되어 숨막히는 추격전을 벌이는데…",액션,0.0,로버트 로렌즈,리암 니슨,https://movie-phinf.pstatic.net/20210406_200/16176888687481ScOw_JPEG/movie_image.jpg?type=m203_290_2
2021,만델라 이펙트,"딸을 찾는 아빠의 평행 차원 탐험! 
어딘가 또 다른 현실이 존재한다면?","해변에서 휴가를 보내던 중,‘브렌던’의 사랑하는 딸 ‘샘’이 파도에 휩쓸려 실종된다.장례까지 치렀지만 그는 딸의 죽음을 받아들이지 못한다.우연히 알게 된 ‘만델라 이펙트’를 통해‘브랜던’은 딸이 죽은 것이 아니라또 다른 차원으로 이동한 것이라는 확신을 얻게 되고점점 더 깊이 그 이론에 빠져들게 된다.시뮬레이션 이론의 권위자 ‘훅스’ 박사로부터차원 이동에 대한 방법을 전해 들은 그는딸을 찾기 위해 새로운 차원의 설계를 시도하게 되는데…",SF,0.0,데이빗 가이 레비,"찰리 호프하이머, 알렉사 팔라디노, 로빈 로드 테일러",https://movie-phinf.pstatic.net/20210225_17/16142397938738BDuK_JPEG/movie_image.jpg?type=m203_290_2
2021,말리그넌트,"살인이 계속될수록 더 가까이 다가온다, 당신 뒤로","폭력 남편의 죽음 이후, 연쇄 살인 현장이 보이기 시작했다!그리고 어릴 적 상상 속의 친구 ‘가브리엘’이 진짜로 나타나는데…“가브리엘, 넌 대체 누구야?”","스릴러, 미스터리",0.0,제임스 완,"애나벨 월리스, 매디 해슨, 조지 영",https://movie-phinf.pstatic.net/20210907_114/1631003859602ALapY_JPEG/movie_image.jpg?type=m203_290_2
2021,매직아치,"무엇을 상상하든! 무엇을 원하든! 
소원을 이뤄주는 신비한 매직아치!","깊은 바닷 속 소심한 돌고래 ‘델피’는오래 전 모험을 떠난 아버지에게 들은 숨겨진 도시를 찾기 위한 탐험 중원하는 것으로 변신시켜주는 ‘매직아치’를 발견하게 된다.한편, 시시탐탐 피쉬타운을 노리던 곰치들은 ‘매직아치’의 존재를 알게 되자‘매직아치’를 이용해 피쉬타운을 차지하려 하는데…과연 델피는 피쉬타운의 평화를 지키고 용감한 돌고래가 될 수 있을까?","애니메이션, 코미디",0.0,바실리 로벤스키,"[국내] 
						
							전체 관람가",https://movie-phinf.pstatic.net/20210429_192/1619679768331akKbm_JPEG/movie_image.jpg?type=m203_290_2
2021,머룬 베레: 보이지 않는 전사,"오늘, 우리의 희생이 조국의 자랑스런 역사가 될 것이다!",터키 정보국은 IS조직을 소탕한다는 명분 하에 미국이 시리아 쿠르드 민병대에게 제공한 미사일 탄두 두 개가 탈취당했다는 사실과 이를 주도한 조직이 미사일 탄두를 터키에 반입하려는 음모가 있다는 기밀 정보를 확인하고 이를 막기 위해 메흐메트 대위가 이끄는 머룬 부대 최정예 팀을 작전에 투입한다. 연일 내전에 시달리고 있는 시리아의 아프린 지역으로 향한 메흐메트와 그의 팀은 미사일 탄두를 탈취한 조직이 이를 이용해 터키를 궁지에 몰아넣으려는 계획을 실행하고 있음을 확인하고 이 조직의 뒤를 쫓기 시작하는데...,"전쟁, 액션",0.0,에르한 바이티무르,"센크 에르탄, 오구즈 야그치, 알리 에르템",https://movie-phinf.pstatic.net/20210511_173/1620722867487FM22j_JPEG/movie_image.jpg?type=m203_290_2
2021,머룬 베레: 이름없는 영웅,오늘 우리의 반역이 조국을 구하게 될 것이다!,"2016년, 터키 군사 쿠데타가 실패로 돌아간 후 특수부대 머룬 베레의 최정예 팀을 이끌고 있는 메흐메트 대위는 사령부로부터 터키 국경지역에서 세력을 확장하고 있는 테러조직의 정보를 수집하라는 명령을 받고 그들이 활동하고 있는 지역으로 급파된다. 예상과 달리 손쉽게 정보를 확보한 메흐메트 대위와 그의 팀은 사령부로 복귀하던 중 갑작스런 적들의 공격을 받게 되자 이번 작전에 어딘지 의심스러운 점이 있음을 직감하는데...","전쟁, 액션",0.0,에르한 바이티무르,"센크 에르탄, 세닷 메르트, 아르다 에센",https://movie-phinf.pstatic.net/20210223_82/1614059313077uuGfs_JPEG/movie_image.jpg?type=m203_290_2
2021,메이드 인 이태리,이탈리아 토스카나가 선물한 마법 같은 시간!,오랫동안 비어있던 집을 팔기 위해아름다운 토스카나에서뜻밖의 한 달 살기를 시작한 아버지와 아들이탈리아에서의 낭만적인 일상이잊고 있던 두 사람의 행복을 되찾아주고새로운 사랑도 가져다 주는데…우리 여기서 다시 시작할까요?,"드라마, 멜로/로맨스",0.0,제임스 다시,"리암 니슨, 마이클 리처드슨, 발레리아 비렐로",https://movie-phinf.pstatic.net/20211018_144/1634519610840QwjSk_JPEG/movie_image.jpg?type=m203_290_2
2021,메이헴,"짜증을 부르는 그 이름, 직장상사(死)! 
더 이상 참지 말자! 내 안의 분노가 대.폭.발 한다!","후배를 쥐 잡듯이 잡아먹는 동료, 사장의 딸랑이를 자처하는 상사.이 지긋지긋한 일상에서 어느새 자신 역시 일의 노예가 되어버린 ‘데릭’(스티븐 연).상사의 음모로 회사에서 억울하게 잘린 그가 짐을 챙겨 나가던 그때,정부에서 사람들이 ‘분노 바이러스’에 감염되었다며 회사 건물을 봉쇄하기 시작한다.감염 증세가 사라지고 봉쇄가 해제되기까지 남은 시간은 8시간!‘데릭’은 드디어 직장상사(死)에게 복수할 기회가 왔다고 생각하는데…바이러스 감염 시 살인, 폭행 등 법적 책임 면제?!당신을 대리만족 시켜줄짜릿한 오피스 킬링 액션이 시작된다!",액션,0.0,조 린치,"스티븐 연, 사마라 위빙",https://movie-phinf.pstatic.net/20210309_4/1615267576643kKfHQ_JPEG/movie_image.jpg?type=m203_290_2
2021,명탐정 코난: 비색의 탄환,"위험천만한 아카이 일가, 대집결! 
그들이 모두 모일 때, 운명은 뒤바뀐다!","전 세계인의 축제 WSG(World Sports Games)의 개최를 앞둔 일본.이를 기념해 시속 1,000km를 자랑하는 진공 초전도 리니어의 개통이 발표된다.모두가 이를 주목하는 가운데, WSG의 공식 후원사 대표들이 연쇄 납치를 당하고,코난은 이 사건이 15년 전 미국 보스턴에서 발생한WSG 연쇄 납치 사건과 관련이 있다는 것을 밝혀내는데…이를 지켜보는 아카이 슈이치와 FBI,그리고 절대로 만나서는 안 될 위험천만한 가족이 모인다.시속 1,000km로 질주하는 진공 초전도 리니어,범인과의 목숨을 건 마지막 결판이 펼쳐진다!",애니메이션,0.0,나가오카 치카,"[국내] 
						
							12세 관람가",https://movie-phinf.pstatic.net/20210325_146/1616648170782LcQeF_JPEG/movie_image.jpg?type=m203_290_2
2021,모리타니안,"전세계를 충격에 빠뜨린 실화!
재판을 원하는 한 남자!
그는 테러리스트인가, 무고한 피해자인가!","변호사 ‘낸시’(조디 포스터)는 모두가 꺼리는 한 남자의 변호를 맡게 된다.그는 9.11 테러의 핵심 용의자로 지목되어 기소는 물론, 재판도 없이6년 동안 수용소에 수감되어 있는 ‘슬라히’(타하르 라힘)냉정하고 완고하기로 소문난 군검찰관 ‘카우치’(베네딕트 컴버배치)는강력한 증거들을 내밀며 그의 유죄를 확신하고그의 무죄를 주장하는 ‘낸시’와 동료 ‘테리’(쉐일린 우들리)는국가 기밀이란 이유로 은폐된 진실 앞에서 번번이 좌절하는데...","스릴러, 드라마",0.0,캐빈 맥도널드,"베네딕트 컴버배치, 조디 포스터, 쉐일린 우들리",https://movie-phinf.pstatic.net/20210312_98/1615526859257m3Xyo_JPEG/movie_image.jpg?type=m203_290_2
2021,모추어리 컬렉션,모든 ‘시체’는 이야기를 가지고 있다!,"기괴한 분위기의 늙은 장의사 ‘몽고메리 다크’.어느 날, 당돌한 소녀 ‘샘’이 나타나그에게 조수로 일하게 해달라고 부탁한다.다크와 계약을 한 샘은그가 겪은 가장 무서운 이야기를 해달라고 조르고,다크는 영안실 시체에 얽힌 끔찍하고 뒤틀린 세 가지 이야기를 들려준다.모든 이야기를 들은 샘은아무에게도 하지 않았던자신의 이야기를 하기 시작하는데…죽기 전까지 멈출 수 없는 기이한 판타지가 펼쳐진다!","공포, 판타지",0.0,라이언 스핀델,"케이틀린 커스터, 클랜시 브라운",https://movie-phinf.pstatic.net/20210111_110/1610329242891Yz5LB_JPEG/movie_image.jpg?type=m203_290_2
2021,모탈 컴뱃,"R등급 액션의 신화, 피니시!",어스렐름과 아웃월드의 최강 챔피언들이 지구의 운명을 걸고 벌이는 서바이벌 대혈전 모탈 컴뱃.MMA 격투 선수 콜 영은 대전을 앞두고 선택 받은 전사들을 사전에 제거하려는 서브제로의 공격을 받는다.지구와 가족을 보호하고 자기 혈통의 비밀을 알아내기 위해 모탈 컴뱃 토너먼트에 참가해 죽음의 전투를 치러야 한다!,"액션, 모험, 판타지",0.0,사이먼 맥쿼이드,"루이스 탄, 조 타슬림, 루디 린",https://movie-phinf.pstatic.net/20210401_50/1617267302574JNyK2_JPEG/movie_image.jpg?type=m203_290_2
2021,몬스터 헌터,몬스터의 사냥감이 될 것인가? 맞설 것인가?,UN합동 보안 작전부 아르테미스 대위(밀라 요보비치)는 행방불명된 팀원들을 찾기 위해 나서지만 실종된 그들과 같은 이상 현상으로 거대 몬스터의 세계로 빠진다. 하지만 눈앞에 닥친 강력한 몬스터들의 습격으로 유일한 생존자가 된 그녀는 몬스터 헌터(토니 자)와 마주하게 되는데… 다시 인류의 세계로 돌아갈 수 있는 방법은 단 하나. 몬스터와 맞서 반드시 살아남아야 한다!,"액션, 모험",0.0,폴 앤더슨,"밀라 요보비치, 토니 자",https://movie-phinf.pstatic.net/20210126_232/1611624120124Xbknu_JPEG/movie_image.jpg?type=m203_290_2
2021,몬테크리스토: 더 뮤지컬 라이브,"정의는 갖는 자의 것, 사랑은 주는 자의 것!","175년을 관통해 전 세계인의 마음을 훔친 소설 '몬테크리스토 백작'을 원작으로 한 뮤지컬 실황 영화!2010년 국내 초연 이래 50만 관객에게 사랑 받아온 뮤지컬 흥행 대작 '몬테크리스토' 극장판!아름다운 연인 메르세데스와 결혼을 앞둔 에드몬드 단테스의 장밋빛 미래는 하루아침에 악몽이 되어버렸다.배신과 탐욕, 위선으로 비롯된 모함은 촉망받던 젊은 선원 에드몬드 단테스의 미래를 송두리째 앗아가고,악명 높은 샤토 디프 섬의 감옥에 갇혀 장장 14년의 지옥 같은 세월을 보내게 한다.몬데고의 ‘배신’, 당글라스의 ‘탐욕’, 빌포트의 ‘위선’끝이 보이지 않는 감옥살이 중 에드몬드는 같은 감옥에 투옥되어 있던 파리아 신부를 만나 철학, 정치,검술 등을 배우고 그 과정에서 자신의 악몽이 몬데고, 당글라스, 빌포트에 의한 것이었음을 깨닫는다.정의의 실현이 복수뿐이라면……분노에 휩싸인 에드몬드는 복수를 결심하고, 파리아 신부는 “복수심은 자신을 망칠 뿐임”을 경고한다.탈출을 준비하던 중 심각한 부상을 입은 파리아 신부는 죽게 되는데, 숨을 거두기 전 에드몬드에게몬테크리스토 섬의 보물 지도를 건네며 ‘용서와 가난한 자를 위한 새 삶’을 부탁한다.그러나 보물을 발견하고 엄청난 부를 손에 쥔 에드몬드는 ‘몬테크리스토 백작’으로 신분을 바꾸고 복수를 시작하는데……140분 동안 펼쳐지는 사랑과 복수, 용서의 대서사시가 8K 시네마틱 카메라 14대의 온-스테이지 밀착 촬영으로 담아낸역동적인 관람 뷰와 영화관 최적화 사운드 편집으로 대극장보다 섬세하게, 대극장보다 생생하게 살아난다.",공연실황,1.0,오윤동,"카이, 린아, 김준현",https://movie-phinf.pstatic.net/20210305_78/1614908101775ijCvq_JPEG/movie_image.jpg?type=m203_290_2
2021,무간귀도,간악한 음모를 파헤쳐라!,"명나라 말, 염당 조직의 일원인 ‘형강봉’은 천한 신분에서 벗어나 자유를 찾기 위해부현의 우두머리 격인 ‘조통’의 심부름꾼을 자처하며 살아간다.살해 용의자 독룡방 방주를 처단하는 임무를 마지막으로 떠나려면 ‘형강봉’은‘조통’과 그를 둘러싼 관리들이 관직과 재물을 탐하는 간악한 음모를 꾸민다는 사실을 알게 되고,‘형강봉’은 자유를 위해, 백성을 위해 그들을 처단하기로 마음 먹는데…",액션,0.0,천이화,"송 카이, 치 쉬에, 바오단",https://movie-phinf.pstatic.net/20210514_99/1620974739085IXmAp_JPEG/movie_image.jpg?type=m203_290_2
2021,무간도5 : 생사잠행,선과 악의 정의가 바뀐다!,"범죄 조직의 스파이가 된 경찰, 경찰의 스파이가 된 범죄 조직원.뒤 바뀐 운명의 두 남자는각자의 자리에서 최선을 다하며 조직과 경찰에서 중책을 맡게 된다.하지만 조직과 경찰의 무리한 요구에 지쳐가던 두 사람은결국 의심을 받게 되며 절대절명의 위기에 빠지게 되는데…무간지옥의 또 다른 문이 열린다","범죄, 액션, 스릴러",0.0,황가휘,"사천화, 주백호",https://movie-phinf.pstatic.net/20211025_257/1635143141614uaqnQ_JPEG/movie_image.jpg?type=m203_290_2
2021,뮤턴트 워,새로운 돌연변이의 탄생,실험에 의해 인간병기로 길러진 존재 ‘뮤턴트’실험실을 탈출하여 각지로 숨은 ‘뮤턴트’를 붙잡기 위해최정예 특수부대가 비밀작전에 나선다.강력한 파워를 가진 알파 뮤턴트는자신의 힘을 키우기 위해 뮤턴트들을 살해하기 시작하고인류를 위협하는 알파 뮤턴트를 막기 위해특수부대는 A급 뮤턴트와 손을 잡는데…생존을 건 전쟁이 시작된다!,"SF, 액션",0.0,제임스 마크,"조지 초르토브, 애드리언 홈즈",https://movie-phinf.pstatic.net/20210617_251/16239203996812DqS4_JPEG/movie_image.jpg?type=m203_290_2
2021,미나리,어느 한국 가족의 원더풀한 이야기,"""미나리는 어디서든 잘 자라""낯선 미국, 아칸소로 떠나온 한국 가족.가족들에게 뭔가 해내는 걸 보여주고 싶은 아빠 '제이콥'(스티븐 연)은자신만의 농장을 가꾸기 시작하고 엄마 '모니카'(한예리)도 다시 일자리를 찾는다.아직 어린 아이들을 위해 ‘모니카’의 엄마 ‘순자’(윤여정)가 함께 살기로 하고가방 가득 고춧가루, 멸치, 한약 그리고 미나리씨를 담은 할머니가 도착한다.의젓한 큰딸 '앤'(노엘 케이트 조)과 장난꾸러기 막내아들 '데이빗'(앨런 김)은여느 그랜마같지 않은 할머니가 영- 못마땅한데…함께 있다면, 새로 시작할 수 있다는 희망으로하루하루 뿌리 내리며 살아가는어느 가족의 아주 특별한 여정이 시작된다!",드라마,0.0,정이삭,"스티븐 연, 한예리, 윤여정",https://movie-phinf.pstatic.net/20210429_50/1619658051996HIPXs_JPEG/movie_image.jpg?type=m203_290_2
